refix,pretarget,multifix,urevent,tonset,dur_added,rank,first_rank,stposrel,stposabs,n,x,y,istarget,isdistractor,distractor_cat,ditractor_atr,trial_targetseen,trial_correct,trial_cat,trial_resp,trial_atr,trial_type,trial_cattype,trial_number,trial_subject,trial_bgn_latency,NTF_NTO
0,1.0,0,25364,1.630859375,0.267578125,4.0,1.0,12,74,10,1398.95373535156,268.463165283203,0,1,objects,small,1,1,objects,P,big,VS,O,103,E04,428.521484375,0
0,1.0,0,25366,2.119140625,0.181640625,5.0,0.0,8,53,12,1062.88842773438,819.773864746094,0,1,faces,female,1,1,objects,P,big,VS,O,103,E04,428.521484375,1
0,1.0,0,25369,2.68359375,0.13671875,6.0,0.0,11,67,15,1256.80505371094,430.015777587891,0,1,faces,female,1,1,objects,P,big,VS,O,103,E04,428.521484375,1
0,1.0,0,25776,0.41015625,0.2734375,2.0,1.0,6,17,2,635.384704589844,863.630493164062,0,1,faces,male,1,1,objects,P,small,VS,O,119,E04,495.708984375,1
0,1.0,0,25777,0.7265625,0.16015625,3.0,1.0,3,6,3,587.261291503906,654.040710449219,0,1,faces,female,1,1,objects,P,small,VS,O,119,E04,495.708984375,1
0,1.0,1,25842,0.98828125,0.14453125,2.0,1.0,4,27,6,709.769775390625,933.010131835938,0,1,faces,female,1,1,faces,P,male,VS,I,121,E04,504.107421875,1
0,1.0,0,25846,1.623046875,0.154296875,3.0,1.0,10,53,10,1088.48474121094,829.584777832031,0,1,objects,big,1,1,faces,P,male,VS,I,121,E04,504.107421875,0
0,1.0,0,25966,1.23828125,0.2265625,3.0,1.0,9,50,8,1094.41943359375,551.260314941406,0,1,objects,small,1,1,faces,P,female,VS,F,125,E04,520.904296875,0
0,1.0,0,25967,1.48828125,0.12109375,4.0,1.0,14,68,9,1228.39489746094,560.318603515625,0,1,faces,male,1,1,faces,P,female,VS,F,125,E04,520.904296875,1
0,1.0,0,25968,1.62890625,0.19140625,5.0,0.0,12,60,10,1199.619140625,608.521728515625,0,1,faces,male,1,1,faces,P,female,VS,F,125,E04,520.904296875,1
0,1.0,1,25971,2.20703125,0.107421875,6.0,0.0,7,31,13,886.582458496094,484.253997802734,0,1,faces,male,1,1,faces,P,female,VS,F,125,E04,520.904296875,1
0,1.0,1,25973,2.455078125,0.142578125,7.0,0.0,5,20,15,724.330322265625,248.62092590332,0,1,faces,female,1,1,faces,P,female,VS,F,125,E04,520.904296875,1
0,1.0,1,25998,1.4765625,0.208984375,2.0,1.0,15,80,8,1341.43139648438,826.916320800781,0,1,faces,male,1,1,faces,P,female,VS,F,126,E04,525.103515625,1
0,1.0,0,26331,1.083984375,0.1953125,2.0,1.0,11,68,4,1244.4423828125,567.72705078125,0,1,objects,small,1,1,objects,P,small,VS,O,136,E04,567.095703125,0
0,1.0,1,26893,0.943359375,0.162109375,2.0,1.0,8,51,4,1102.74816894531,670.383483886719,0,1,faces,female,1,1,faces,P,female,VS,I,161,E04,672.076171875,1
0,1.0,0,26895,1.302734375,0.13671875,3.0,1.0,10,60,6,1165.74670410156,646.153564453125,0,1,faces,female,1,1,faces,P,female,VS,I,161,E04,672.076171875,1
0,1.0,1,26897,1.69140625,0.154296875,5.0,0.0,13,65,8,1277.98095703125,246.208312988281,0,1,faces,male,1,1,faces,P,female,VS,I,161,E04,672.076171875,1
0,1.0,0,26899,2.048828125,0.373046875,6.0,0.0,9,56,10,1161.29748535156,248.270736694336,0,1,faces,male,1,1,faces,P,female,VS,I,161,E04,672.076171875,1
0,1.0,0,26900,2.474609375,0.23828125,7.0,0.0,2,13,11,624.411682128906,415.034973144531,0,1,objects,big,1,1,faces,P,female,VS,I,161,E04,672.076171875,0
0,1.0,0,26901,2.744140625,0.439453125,8.0,0.0,4,21,12,773.323608398438,346.121765136719,0,1,faces,male,1,1,faces,P,female,VS,I,161,E04,672.076171875,1
0,1.0,1,26970,0.615234375,0.2734375,2.0,1.0,4,17,2,688.790283203125,873.38623046875,0,1,faces,male,1,1,faces,P,male,VS,I,167,E04,697.271484375,1
0,1.0,0,26973,1.201171875,0.271484375,3.0,1.0,2,5,5,557.700866699219,565.023193359375,0,1,faces,female,1,1,faces,P,male,VS,I,167,E04,697.271484375,1
0,1.0,0,26975,1.650390625,0.236328125,4.0,1.0,9,40,7,972.713989257812,456.826568603516,0,1,faces,male,1,1,faces,P,male,VS,I,167,E04,697.271484375,1
1,1.0,1,26976,1.9140625,0.19921875,5.0,0.0,12,48,8,1098.46984863281,346.651306152344,0,1,faces,male,1,1,faces,P,male,VS,I,167,E04,697.271484375,1
0,1.0,1,27096,0.646484375,0.1796875,2.0,1.0,13,61,3,1193.88623046875,729.315124511719,0,1,faces,male,1,1,faces,P,female,VS,F,173,E04,722.466796875,1
0,1.0,0,27153,1.380859375,0.193359375,2.0,1.0,7,40,5,959.423828125,485.821960449219,0,1,objects,big,1,1,objects,P,small,VS,O,176,E04,735.064453125,0
0,1.0,0,27581,1.58203125,0.25,2.0,1.0,10,51,4,1098.45043945312,669.523498535156,0,1,faces,male,1,1,faces,P,female,VS,F,195,E04,814.849609375,1
0,1.0,0,27582,1.8671875,0.185546875,3.0,1.0,14,79,5,1384.80102539062,787.46142578125,0,1,faces,male,1,1,faces,P,female,VS,F,195,E04,814.849609375,1
0,1.0,0,27583,2.078125,0.111328125,4.0,1.0,15,81,6,1408.24963378906,962.856811523438,0,1,objects,big,1,1,faces,P,female,VS,F,195,E04,814.849609375,0
0,1.0,0,27585,2.388671875,0.138671875,5.0,0.0,12,56,8,1178.54028320312,214.92236328125,0,1,faces,male,1,1,faces,P,female,VS,F,195,E04,814.849609375,1
0,1.0,0,27586,2.546875,0.1875,6.0,0.0,11,55,9,1175.83801269531,126.060585021973,0,1,faces,male,1,1,faces,P,female,VS,F,195,E04,814.849609375,1
0,1.0,0,27599,0.5078125,0.341796875,2.0,1.0,5,27,2,731.130310058594,978.901062011719,0,1,faces,male,1,1,faces,P,male,VS,I,196,E04,819.048828125,1
0,1.0,0,27601,1.03125,0.146484375,3.0,1.0,8,62,4,1196.46008300781,888.897094726562,0,1,objects,small,1,1,faces,P,male,VS,I,196,E04,819.048828125,0
0,1.0,1,27602,1.212890625,0.169921875,4.0,1.0,14,78,5,1366.46447753906,661.057434082031,0,1,faces,male,1,1,faces,P,male,VS,I,196,E04,819.048828125,1
0,1.0,0,27604,1.58203125,0.171875,5.0,0.0,15,79,7,1382.60949707031,743.891723632812,0,1,faces,male,1,1,faces,P,male,VS,I,196,E04,819.048828125,1
0,1.0,0,27749,0.685546875,0.16015625,2.0,1.0,2,6,4,518.598815917969,671.966552734375,0,1,faces,male,1,1,faces,P,female,VS,F,203,E04,848.443359375,1
0,1.0,0,27751,1.013671875,0.13671875,3.0,1.0,4,9,6,520.897155761719,987.762023925781,0,1,faces,female,1,1,faces,P,female,VS,F,203,E04,848.443359375,1
0,1.0,0,27753,1.3515625,0.15625,4.0,1.0,9,52,8,1065.21301269531,773.735473632812,0,1,objects,big,1,1,faces,P,female,VS,F,203,E04,848.443359375,0
0,1.0,0,27755,1.748046875,0.193359375,5.0,0.0,15,80,10,1389.67895507812,837.215209960938,0,1,faces,female,1,1,faces,P,female,VS,F,203,E04,848.443359375,1
0,1.0,0,27756,1.982421875,0.28515625,6.0,0.0,8,50,11,1054.05517578125,543.630859375,0,1,faces,male,1,1,faces,P,female,VS,F,203,E04,848.443359375,1
1,1.0,1,27757,2.291015625,0.10546875,7.0,0.0,11,58,12,1148.5244140625,465.563629150391,0,1,faces,female,1,1,faces,P,female,VS,F,203,E04,848.443359375,1
0,1.0,0,27759,2.54296875,0.287109375,8.0,0.0,7,40,14,947.095458984375,437.02783203125,0,1,faces,male,1,1,faces,P,female,VS,F,203,E04,848.443359375,1
0,1.0,0,27761,3.255859375,0.328125,10.0,0.0,6,21,16,714.26708984375,335.690979003906,0,1,faces,female,1,1,faces,P,female,VS,F,203,E04,848.443359375,1
1,1.0,1,27773,0.58984375,0.263671875,2.0,1.0,7,26,3,763.50732421875,865.285217285156,0,1,objects,small,1,1,objects,P,small,VS,O,204,E04,852.642578125,0
0,1.0,1,27775,1.212890625,0.15234375,3.0,1.0,11,70,5,1249.72985839844,748.124755859375,0,1,faces,female,1,1,objects,P,small,VS,O,204,E04,852.642578125,1
0,1.0,0,27777,1.564453125,0.115234375,4.0,1.0,10,69,7,1284.12133789062,624.889831542969,0,1,faces,female,1,1,objects,P,small,VS,O,204,E04,852.642578125,1
0,1.0,0,27793,0.90625,0.1015625,2.0,1.0,15,79,4,1370.25280761719,707.794250488281,0,1,objects,big,1,1,objects,P,big,VS,O,205,E04,856.841796875,0
0,1.0,0,27794,1.08984375,0.19921875,3.0,1.0,8,31,5,849.187805175781,471.180389404297,0,1,objects,big,1,1,objects,P,big,VS,O,205,E04,856.841796875,0
0,1.0,1,27797,1.693359375,0.15234375,4.0,1.0,6,20,8,766.975646972656,250.065032958984,0,1,faces,female,1,1,objects,P,big,VS,O,205,E04,856.841796875,1
0,1.0,1,27799,2.046875,0.171875,5.0,0.0,11,63,10,1128.46215820312,943.239685058594,0,1,faces,female,1,1,objects,P,big,VS,O,205,E04,856.841796875,1
0,1.0,0,23075,0.62890625,0.240234375,2.0,1.0,3,13,3,653.833251953125,427.912353515625,0,1,faces,male,1,1,faces,P,female,VS,F,1,E05,0.201171875,1
0,1.0,0,23077,1.06640625,0.19921875,3.0,1.0,2,6,5,549.543029785156,645.644348144531,0,1,faces,male,1,1,faces,P,female,VS,F,1,E05,0.201171875,1
0,1.0,0,23078,1.31640625,0.220703125,4.0,1.0,4,15,6,671.090148925781,637.737365722656,0,1,faces,female,1,1,faces,P,female,VS,F,1,E05,0.201171875,1
0,1.0,1,23084,2.453125,0.109375,6.0,0.0,1,3,12,553.034545898438,332.002471923828,0,1,faces,male,1,1,faces,P,female,VS,F,1,E05,0.201171875,1
0,1.0,1,23087,2.91015625,0.19140625,7.0,0.0,10,37,15,960.407348632812,100.593719482422,0,1,faces,male,1,1,faces,P,female,VS,F,1,E05,0.201171875,1
0,1.0,0,23088,3.150390625,0.130859375,8.0,0.0,14,46,16,1087.22106933594,109.582618713379,0,1,faces,female,1,1,faces,P,female,VS,F,1,E05,0.201171875,1
0,1.0,1,23089,3.361328125,0.123046875,9.0,0.0,13,45,17,926.23486328125,917.552429199219,0,1,faces,female,1,1,faces,P,female,VS,F,1,E05,0.201171875,1
0,1.0,0,23113,0.556640625,0.162109375,2.0,1.0,4,14,2,638.741638183594,535.236389160156,0,1,objects,big,1,1,faces,P,male,VS,I,2,E05,4.400390625,0
0,1.0,0,23114,0.775390625,0.185546875,3.0,1.0,5,25,3,723.580261230469,762.073547363281,0,1,objects,big,1,1,faces,P,male,VS,I,2,E05,4.400390625,0
0,1.0,0,23116,1.177734375,0.17578125,4.0,1.0,9,56,5,1164.36730957031,249.487609863281,0,1,objects,small,1,1,faces,P,male,VS,I,2,E05,4.400390625,0
0,1.0,0,23117,1.39453125,0.197265625,5.0,0.0,10,64,6,1248.2802734375,171.180999755859,0,1,objects,small,1,1,faces,P,male,VS,I,2,E05,4.400390625,0
0,1.0,0,23118,1.654296875,0.1484375,6.0,0.0,12,66,7,1274.79919433594,334.161712646484,0,1,faces,male,1,1,faces,P,male,VS,I,2,E05,4.400390625,1
0,1.0,1,23119,1.876953125,0.1015625,7.0,0.0,3,12,8,645.873474121094,369.636016845703,0,1,faces,female,1,1,faces,P,male,VS,I,2,E05,4.400390625,1
0,1.0,0,23121,2.3828125,0.24609375,8.0,0.0,1,1,10,566.09912109375,131.641448974609,0,1,faces,female,1,1,faces,P,male,VS,I,2,E05,4.400390625,1
0,1.0,0,23448,0.763671875,0.14453125,2.0,1.0,4,8,4,541.468383789062,833.268310546875,0,1,faces,female,1,1,faces,P,female,VS,F,12,E05,46.392578125,1
0,1.0,0,23449,0.96875,0.11328125,3.0,1.0,3,6,5,561.913513183594,624.317443847656,0,1,faces,female,1,1,faces,P,female,VS,F,12,E05,46.392578125,1
0,1.0,0,23450,1.13671875,0.15234375,4.0,1.0,2,4,6,554.160827636719,439.949066162109,0,1,faces,male,1,1,faces,P,female,VS,F,12,E05,46.392578125,1
0,1.0,0,23451,1.35546875,0.109375,5.0,0.0,1,1,7,563.520935058594,131.094650268555,0,1,faces,male,1,1,faces,P,female,VS,F,12,E05,46.392578125,1
1,1.0,0,23480,0.49609375,0.107421875,2.0,1.0,6,29,3,828.7099609375,236.708984375,0,1,faces,female,1,1,objects,P,small,VS,O,13,E05,50.591796875,1
0,1.0,0,23481,0.6640625,0.154296875,3.0,1.0,1,3,4,547.102661132812,329.0693359375,0,1,objects,small,1,1,objects,P,small,VS,O,13,E05,50.591796875,0
0,1.0,0,23484,1.181640625,0.177734375,4.0,1.0,7,35,7,853.653747558594,868.411254882812,0,1,faces,male,1,1,objects,P,small,VS,O,13,E05,50.591796875,1
1,1.0,0,23551,0.640625,0.115234375,2.0,1.0,7,20,4,802.868286132812,252.022811889648,0,1,faces,female,1,1,faces,P,female,VS,I,15,E05,58.990234375,1
0,1.0,0,23552,0.775390625,0.212890625,3.0,1.0,9,29,5,844.815490722656,242.512359619141,0,1,faces,female,1,1,faces,P,female,VS,I,15,E05,58.990234375,1
0,1.0,0,23554,1.23046875,0.181640625,5.0,0.0,2,10,7,688.707885742188,154.009857177734,0,1,objects,small,1,1,faces,P,female,VS,I,15,E05,58.990234375,0
0,1.0,0,23555,1.46875,0.224609375,6.0,0.0,3,12,8,657.526000976562,347.047393798828,0,1,faces,male,1,1,faces,P,female,VS,I,15,E05,58.990234375,1
0,1.0,0,23556,1.765625,0.111328125,7.0,0.0,4,14,9,654.578247070312,587.246704101562,0,1,faces,male,1,1,faces,P,female,VS,I,15,E05,58.990234375,1
0,1.0,1,23854,0.458984375,0.107421875,2.0,1.0,7,39,2,982.382019042969,387.888458251953,0,1,faces,female,1,1,faces,P,female,VS,I,25,E05,100.982421875,1
0,1.0,0,23856,0.81640625,0.29296875,3.0,1.0,6,37,4,957.749450683594,137.598922729492,0,1,faces,female,1,1,faces,P,female,VS,I,25,E05,100.982421875,1
0,1.0,0,23858,1.33203125,0.162109375,4.0,1.0,15,75,6,1348.69140625,365.013885498047,0,1,faces,male,1,1,faces,P,female,VS,I,25,E05,100.982421875,1
0,1.0,0,23859,1.5546875,0.16796875,5.0,0.0,11,59,7,1190.58898925781,552.154907226562,0,1,faces,female,1,1,faces,P,female,VS,I,25,E05,100.982421875,1
0,1.0,0,24064,0.62890625,0.126953125,2.0,1.0,4,8,3,582.595397949219,876.773193359375,0,1,objects,big,1,1,faces,P,female,VS,F,32,E05,130.376953125,0
0,1.0,0,24065,0.775390625,0.15625,3.0,1.0,6,17,4,615.998046875,876.910278320312,0,1,faces,female,1,1,faces,P,female,VS,F,32,E05,130.376953125,1
0,1.0,0,24066,0.99609375,0.205078125,4.0,1.0,10,45,5,931.394409179688,987.373901367188,0,1,faces,female,1,1,faces,P,female,VS,F,32,E05,130.376953125,1
0,1.0,1,24134,0.755859375,0.10546875,2.0,1.0,3,14,5,656.282104492188,573.832336425781,0,1,objects,big,1,1,objects,P,small,VS,O,34,E05,138.775390625,0
1,1.0,0,24136,1.017578125,0.169921875,3.0,1.0,7,50,7,1055.04772949219,526.164672851562,0,1,faces,male,1,1,objects,P,small,VS,O,34,E05,138.775390625,1
1,1.0,0,24137,1.24609375,0.15625,4.0,1.0,9,57,8,1162.24768066406,335.880432128906,0,1,objects,big,1,1,objects,P,small,VS,O,34,E05,138.775390625,0
0,1.0,0,24203,0.47265625,0.173828125,2.0,1.0,1,4,3,540.760681152344,454.238494873047,0,1,objects,big,1,1,objects,P,big,VS,O,36,E05,147.173828125,0
0,1.0,0,24205,0.84375,0.107421875,3.0,1.0,5,48,5,1052.30480957031,333.542541503906,0,1,objects,small,1,1,objects,P,big,VS,O,36,E05,147.173828125,0
0,1.0,0,24206,1.01171875,0.130859375,4.0,1.0,4,37,6,965.772766113281,120.077568054199,0,1,faces,male,1,1,objects,P,big,VS,O,36,E05,147.173828125,1
0,1.0,1,24207,1.19921875,0.123046875,5.0,0.0,9,65,7,1250.33081054688,252.891494750977,0,1,faces,female,1,1,objects,P,big,VS,O,36,E05,147.173828125,1
0,1.0,0,24338,0.55078125,0.20703125,2.0,1.0,6,21,3,731.813903808594,311.573303222656,0,1,faces,male,1,1,faces,P,male,VS,F,40,E05,163.970703125,1
0,1.0,0,24339,0.8203125,0.30859375,3.0,1.0,3,15,4,650.765747070312,627.958190917969,0,1,faces,male,1,1,faces,P,male,VS,F,40,E05,163.970703125,1
0,1.0,0,24340,1.203125,0.169921875,4.0,1.0,10,34,5,856.234741210938,752.678894042969,0,1,faces,female,1,1,faces,P,male,VS,F,40,E05,163.970703125,1
0,1.0,0,24341,1.427734375,0.12890625,5.0,0.0,13,61,6,1144.80224609375,744.017272949219,0,1,objects,small,1,1,faces,P,male,VS,F,40,E05,163.970703125,0
0,1.0,0,24343,1.728515625,0.22265625,6.0,0.0,14,68,8,1258.49743652344,525.368041992188,0,1,faces,male,1,1,faces,P,male,VS,F,40,E05,163.970703125,1
0,1.0,1,24345,2.296875,0.1953125,8.0,0.0,8,28,10,835.706970214844,117.985488891602,0,1,faces,female,1,1,faces,P,male,VS,F,40,E05,163.970703125,1
0,1.0,0,24347,2.6171875,0.18359375,9.0,0.0,5,19,12,746.006408691406,136.770980834961,0,1,faces,male,1,1,faces,P,male,VS,F,40,E05,163.970703125,1
0,1.0,0,24406,0.681640625,0.189453125,2.0,1.0,6,39,4,968.4091796875,322.423461914062,0,1,faces,male,1,1,faces,P,female,VS,I,42,E05,172.369140625,1
0,1.0,0,24565,0.6171875,0.13671875,2.0,1.0,10,52,3,1060.13244628906,744.911804199219,0,1,objects,big,1,1,faces,P,female,VS,F,47,E05,193.365234375,0
0,1.0,0,24566,0.806640625,0.19921875,3.0,1.0,12,60,4,1158.10144042969,619.43408203125,0,1,faces,male,1,1,faces,P,female,VS,F,47,E05,193.365234375,1
0,1.0,1,24567,1.072265625,0.115234375,4.0,1.0,14,72,5,1280.64660644531,975.729736328125,0,1,faces,male,1,1,faces,P,female,VS,F,47,E05,193.365234375,1
0,1.0,1,24632,0.845703125,0.1015625,2.0,1.0,3,11,7,664.318420410156,254.312103271484,0,1,faces,male,1,1,faces,P,female,VS,F,49,E05,201.763671875,1
0,1.0,0,24942,0.97265625,0.1640625,2.0,1.0,10,65,6,1254.81628417969,212.547805786133,0,1,objects,big,1,1,faces,P,female,VS,F,59,E05,243.755859375,0
0,1.0,0,24943,1.18359375,0.138671875,3.0,1.0,14,74,7,1354.67724609375,214.426681518555,0,1,faces,female,1,1,faces,P,female,VS,F,59,E05,243.755859375,1
0,1.0,1,24944,1.388671875,0.109375,4.0,1.0,8,50,8,1076.26440429688,494.123870849609,0,1,faces,male,1,1,faces,P,female,VS,F,59,E05,243.755859375,1
1,1.0,0,24969,0.923828125,0.13671875,2.0,1.0,7,30,5,890.845825195312,314.062438964844,0,1,faces,male,1,1,objects,P,small,VS,O,60,E05,247.955078125,1
1,1.0,0,24970,1.12109375,0.1328125,3.0,1.0,13,66,6,1225.2763671875,348.454650878906,0,1,objects,big,1,1,objects,P,small,VS,O,60,E05,247.955078125,0
0,1.0,1,25089,0.8515625,0.134765625,2.0,1.0,8,48,3,1070.07177734375,376.944030761719,0,1,faces,male,1,1,faces,P,male,VS,I,64,E05,264.751953125,1
0,1.0,0,25091,1.19140625,0.12890625,3.0,1.0,13,64,5,1252.75573730469,113.80696105957,0,1,faces,female,1,1,faces,P,male,VS,I,64,E05,264.751953125,1
0,1.0,0,25092,1.40625,0.169921875,4.0,1.0,2,17,6,621.630432128906,882.686401367188,0,1,faces,female,1,1,faces,P,male,VS,I,64,E05,264.751953125,1
1,1.0,0,25093,1.607421875,0.1015625,5.0,0.0,1,9,7,598.728210449219,934.274780273438,0,1,faces,female,1,1,faces,P,male,VS,I,64,E05,264.751953125,1
0,1.0,0,25244,0.578125,0.205078125,2.0,1.0,4,20,2,751.322387695312,231.630920410156,0,1,faces,male,1,1,objects,P,big,VS,O,69,E05,285.748046875,1
0,1.0,0,25246,0.96484375,0.228515625,3.0,1.0,9,46,4,1034.03173828125,137.028167724609,0,1,faces,male,1,1,objects,P,big,VS,O,69,E05,285.748046875,1
0,1.0,0,25247,1.25,0.10546875,4.0,1.0,12,65,5,1255.37048339844,208.905792236328,0,1,objects,small,1,1,objects,P,big,VS,O,69,E05,285.748046875,0
0,1.0,0,25249,1.55078125,0.13671875,5.0,0.0,14,75,7,1353.32788085938,371.433227539062,0,1,faces,male,1,1,objects,P,big,VS,O,69,E05,285.748046875,1
0,1.0,1,25250,1.7578125,0.23046875,6.0,0.0,13,69,8,1294.32861328125,618.087524414062,0,1,faces,female,1,1,objects,P,big,VS,O,69,E05,285.748046875,1
0,1.0,0,25254,2.544921875,0.10546875,7.0,0.0,3,17,12,619.870849609375,857.339965820312,0,1,objects,big,1,1,objects,P,big,VS,O,69,E05,285.748046875,0
1,1.0,0,25275,0.41015625,0.14453125,2.0,1.0,5,32,2,862.251403808594,530.229187011719,0,1,faces,female,1,1,faces,P,male,VS,F,70,E05,289.947265625,1
0,1.0,0,25276,0.615234375,0.140625,3.0,1.0,1,8,3,529.045593261719,806.478759765625,0,1,faces,male,1,1,faces,P,male,VS,F,70,E05,289.947265625,1
0,1.0,0,25342,0.84765625,0.27734375,2.0,1.0,2,25,4,740.736145019531,746.602355957031,0,1,faces,female,1,1,faces,P,male,VS,I,72,E05,298.345703125,1
0,1.0,0,25343,1.18359375,0.23046875,3.0,1.0,3,27,5,718.543518066406,980.253967285156,0,1,faces,male,1,1,faces,P,male,VS,I,72,E05,298.345703125,1
0,1.0,1,25344,1.470703125,0.20703125,4.0,1.0,1,9,6,529.1201171875,969.373657226562,0,1,faces,female,1,1,faces,P,male,VS,I,72,E05,298.345703125,1
0,1.0,0,25348,2.125,0.1875,5.0,0.0,13,72,10,1274.86608886719,959.545349121094,0,1,faces,male,1,1,faces,P,male,VS,I,72,E05,298.345703125,1
0,1.0,1,25351,2.72265625,0.1484375,7.0,0.0,12,69,13,1265.16845703125,609.387512207031,0,1,faces,female,1,1,faces,P,male,VS,I,72,E05,298.345703125,1
0,1.0,0,25639,1.09375,0.126953125,2.0,1.0,12,54,5,1030.85583496094,912.561889648438,0,1,objects,small,1,1,objects,P,big,VS,O,75,E05,310.943359375,0
0,1.0,0,25803,1.013671875,0.197265625,3.0,1.0,7,34,6,840.700500488281,693.066772460938,0,1,faces,male,1,1,faces,P,male,VS,I,80,E05,331.939453125,1
1,1.0,0,25831,0.994140625,0.16796875,2.0,1.0,3,11,5,616.762817382812,221.718276977539,0,1,objects,big,1,1,faces,P,female,VS,F,81,E05,336.138671875,0
0,1.0,0,25832,1.2109375,0.1328125,3.0,1.0,2,3,6,544.668884277344,298.932281494141,0,1,faces,male,1,1,faces,P,female,VS,F,81,E05,336.138671875,1
0,1.0,0,25833,1.408203125,0.228515625,4.0,1.0,6,19,7,718.384765625,101.247276306152,0,1,faces,male,1,1,faces,P,female,VS,F,81,E05,336.138671875,1
0,1.0,0,25835,1.900390625,0.154296875,6.0,0.0,13,70,9,1242.61535644531,772.783874511719,0,1,objects,small,1,1,faces,P,female,VS,F,81,E05,336.138671875,0
0,1.0,0,25836,2.107421875,0.150390625,7.0,0.0,12,62,10,1139.43249511719,809.265258789062,0,1,faces,male,1,1,faces,P,female,VS,F,81,E05,336.138671875,1
0,1.0,0,25863,0.9765625,0.189453125,2.0,1.0,6,30,4,838.1376953125,311.961730957031,0,1,objects,small,1,1,objects,P,big,VS,O,82,E05,340.337890625,0
0,1.0,0,25864,1.224609375,0.201171875,3.0,1.0,11,49,5,1061.02600097656,410.202911376953,0,1,faces,male,1,1,objects,P,big,VS,O,82,E05,340.337890625,1
0,1.0,0,25865,1.505859375,0.17578125,4.0,1.0,13,70,6,1259.14965820312,705.017822265625,0,1,faces,male,1,1,objects,P,big,VS,O,82,E05,340.337890625,1
0,1.0,0,25995,1.083984375,0.25390625,2.0,1.0,5,25,5,738.1904296875,721.91845703125,0,1,faces,female,1,1,faces,P,male,VS,I,86,E05,357.134765625,1
0,1.0,0,26364,0.466796875,0.29296875,2.0,1.0,6,14,2,645.601379394531,571.737365722656,0,1,faces,female,1,1,faces,P,male,VS,F,98,E05,407.525390625,1
0,1.0,1,26566,0.56640625,0.12890625,2.0,1.0,10,52,3,1023.16479492188,724.226623535156,0,1,faces,male,1,1,faces,P,female,VS,F,105,E05,436.919921875,1
0,1.0,0,26568,0.900390625,0.396484375,3.0,1.0,11,53,5,1056.91052246094,851.360778808594,0,1,faces,male,1,1,faces,P,female,VS,F,105,E05,436.919921875,1
0,1.0,0,26571,1.716796875,0.158203125,4.0,1.0,2,8,8,540.464233398438,863.537414550781,0,1,faces,male,1,1,faces,P,female,VS,F,105,E05,436.919921875,1
0,1.0,1,26573,2.11328125,0.21484375,5.0,0.0,15,77,10,1325.87463378906,512.327758789062,0,1,faces,female,1,1,faces,P,female,VS,F,105,E05,436.919921875,1
0,1.0,0,26575,2.515625,0.205078125,6.0,0.0,14,76,12,1375.29968261719,397.971405029297,0,1,faces,male,1,1,faces,P,female,VS,F,105,E05,436.919921875,1
0,1.0,0,26578,3.06640625,0.140625,8.0,0.0,6,29,15,846.168518066406,259.378692626953,0,1,faces,male,1,1,faces,P,female,VS,F,105,E05,436.919921875,1
1,1.0,0,26684,0.61328125,0.177734375,2.0,1.0,6,13,3,667.460021972656,461.476959228516,0,1,objects,small,1,1,objects,P,small,VS,O,109,E05,453.716796875,0
0,1.0,0,26781,0.546875,0.189453125,2.0,1.0,9,31,2,840.564270019531,414.198211669922,0,1,objects,big,1,1,faces,P,female,VS,F,112,E05,466.314453125,0
0,1.0,0,26782,0.771484375,0.130859375,3.0,1.0,8,30,3,851.333801269531,339.906585693359,0,1,objects,big,1,1,faces,P,female,VS,F,112,E05,466.314453125,0
0,1.0,0,26783,0.962890625,0.1328125,4.0,1.0,4,13,4,644.753051757812,445.5009765625,0,1,faces,female,1,1,faces,P,female,VS,F,112,E05,466.314453125,1
0,1.0,0,26784,1.162109375,0.189453125,5.0,0.0,12,59,5,1168.02282714844,518.830078125,0,1,faces,female,1,1,faces,P,female,VS,F,112,E05,466.314453125,1
0,1.0,0,26786,1.611328125,0.162109375,7.0,0.0,13,70,7,1280.08825683594,762.374267578125,0,1,faces,male,1,1,faces,P,female,VS,F,112,E05,466.314453125,1
0,1.0,0,26942,0.625,0.236328125,2.0,1.0,3,6,3,532.133972167969,651.583557128906,0,1,faces,female,1,1,faces,P,female,VS,F,117,E05,487.310546875,1
0,1.0,0,26943,0.919921875,0.240234375,3.0,1.0,2,4,4,561.145935058594,419.127227783203,0,1,objects,big,1,1,faces,P,female,VS,F,117,E05,487.310546875,0
0,1.0,0,26944,1.212890625,0.13671875,4.0,1.0,5,12,5,622.159240722656,323.589202880859,0,1,objects,big,1,1,faces,P,female,VS,F,117,E05,487.310546875,0
0,1.0,0,26945,1.384765625,0.1328125,5.0,0.0,1,2,6,545.62744140625,264.039276123047,0,1,faces,female,1,1,faces,P,female,VS,F,117,E05,487.310546875,1
0,1.0,0,26946,1.576171875,0.1484375,6.0,0.0,8,22,7,730.354797363281,429.191986083984,0,1,faces,male,1,1,faces,P,female,VS,F,117,E05,487.310546875,1
0,1.0,0,26948,1.947265625,0.162109375,7.0,0.0,10,48,9,1065.04931640625,347.609802246094,0,1,faces,male,1,1,faces,P,female,VS,F,117,E05,487.310546875,1
0,1.0,0,26949,2.169921875,0.189453125,8.0,0.0,9,37,10,946.292175292969,133.346618652344,0,1,faces,female,1,1,faces,P,female,VS,F,117,E05,487.310546875,1
